step time Total Potential Kinetic Kinetic_1 Kinetic_2 Kinetic_3
305 0.305 -0.0324173 -0.0653417 0.0329245 0.000112472 0.019518 0.013294
306 0.306 -0.0324155 -0.065339 0.0329235 0.000112992 0.0195164 0.0132941
307 0.307 -0.0324137 -0.0653362 0.0329225 0.000113511 0.0195147 0.0132943
308 0.308 -0.0324119 -0.0653335 0.0329216 0.000114029 0.0195131 0.0132945
309 0.309 -0.0324101 -0.0653307 0.0329206 0.000114546 0.0195114 0.0132947
310 0.31 -0.0324083 -0.0653279 0.0329196 0.000115063 0.0195097 0.0132948
311 0.311 -0.0324065 -0.0653251 0.0329186 0.000115578 0.019508 0.013295
312 0.312 -0.0324047 -0.0653223 0.0329176 0.000116093 0.0195064 0.0132951
313 0.313 -0.0324029 -0.0653195 0.0329166 0.000116607 0.0195047 0.0132953
314 0.314 -0.0324011 -0.0653167 0.0329156 0.00011712 0.019503 0.0132954
315 0.315 -0.0323994 -0.0653139 0.0329145 0.000117632 0.0195013 0.0132956
316 0.316 -0.0323976 -0.065311 0.0329135 0.000118144 0.0194996 0.0132957
317 0.317 -0.0323958 -0.0653082 0.0329124 0.000118654 0.0194979 0.0132959
318 0.318 -0.032394 -0.0653054 0.0329114 0.000119163 0.0194962 0.013296
319 0.319 -0.0323922 -0.0653025 0.0329103 0.000119672 0.0194945 0.0132962
320 0.32 -0.0323904 -0.0652996 0.0329092 0.000120179 0.0194928 0.0132963
321 0.321 -0.0323886 -0.0652968 0.0329082 0.000120686 0.0194911 0.0132964
322 0.322 -0.0323868 -0.0652939 0.0329071 0.000121191 0.0194893 0.0132965
323 0.323 -0.032385 -0.065291 0.032906 0.000121695 0.0194876 0.0132967
324 0.324 -0.0323832 -0.0652881 0.0329048 0.000122199 0.0194859 0.0132968
325 0.325 -0.0323815 -0.0652852 0.0329037 0.000122701 0.0194841 0.0132969
326 0.326 -0.0323797 -0.0652823 0.0329026 0.000123202 0.0194824 0.013297
327 0.327 -0.0323779 -0.0652793 0.0329015 0.000123702 0.0194806 0.0132971
328 0.328 -0.0323761 -0.0652764 0.0329003 0.000124201 0.0194789 0.0132972
329 0.329 -0.0323743 -0.0652735 0.0328992 0.000124699 0.0194771 0.0132973
330 0.33 -0.0323725 -0.0652705 0.032898 0.000125196 0.0194754 0.0132974
331 0.331 -0.0323707 -0.0652676 0.0328968 0.000125691 0.0194736 0.0132975
332 0.332 -0.032369 -0.0652646 0.0328956 0.000126186 0.0194718 0.0132976
333 0.333 -0.0323672 -0.0652616 0.0328944 0.000126679 0.0194701 0.0132977
334 0.334 -0.0323654 -0.0652586 0.0328932 0.000127171 0.0194683 0.0132978
335 0.335 -0.0323636 -0.0652556 0.032892 0.000127662 0.0194665 0.0132979
336 0.336 -0.0323618 -0.0652526 0.0328908 0.000128151 0.0194647 0.013298
337 0.337 -0.03236 -0.0652496 0.0328896 0.00012864 0.0194629 0.013298
338 0.338 -0.0323583 -0.0652466 0.0328884 0.000129127 0.0194611 0.0132981
339 0.339 -0.0323565 -0.0652436 0.0328871 0.000129613 0.0194593 0.0132982
340 0.34 -0.0323547 -0.0652406 0.0328859 0.000130097 0.0194575 0.0132982
341 0.341 -0.0323529 -0.0652375 0.0328846 0.00013058 0.0194557 0.0132983
342 0.342 -0.0323511 -0.0652345 0.0328833 0.000131062 0.0194539 0.0132984
343 0.343 -0.0323494 -0.0652314 0.0328821 0.000131543 0.0194521 0.0132984
344 0.344 -0.0323476 -0.0652283 0.0328808 0.000132022 0.0194503 0.0132985
345 0.345 -0.0323458 -0.0652253 0.0328795 0.000132499 0.0194484 0.0132985
346 0.346 -0.032344 -0.0652222 0.0328782 0.000132976 0.0194466 0.0132986
347 0.347 -0.0323422 -0.0652191 0.0328768 0.000133451 0.0194448 0.0132986
348 0.348 -0.0323405 -0.065216 0.0328755 0.000133924 0.0194429 0.0132987
349 0.349 -0.0323387 -0.0652129 0.0328742 0.000134396 0.0194411 0.0132987
350 0.35 -0.0323369 -0.0652098 0.0328728 0.000134867 0.0194392 0.0132987
351 0.351 -0.0323351 -0.0652066 0.0328715 0.000135336 0.0194374 0.0132988
352 0.352 -0.0323334 -0.0652035 0.0328701 0.000135804 0.0194355 0.0132988
353 0.353 -0.0323316 -0.0652004 0.0328688 0.00013627 0.0194337 0.0132988
354 0.354 -0.0323298 -0.0651972 0.0328674 0.000136735 0.0194318 0.0132988
355 0.355 -0.032328 -0.0651941 0.032866 0.000137198 0.0194299 0.0132989
356 0.356 -0.0323263 -0.0651909 0.0328646 0.00013766 0.0194281 0.0132989
357 0.357 -0.0323245 -0.0651877 0.0328632 0.00013812 0.0194262 0.0132989
358 0.358 -0.0323227 -0.0651845 0.0328618 0.000138579 0.0194243 0.0132989
359 0.359 -0.032321 -0.0651813 0.0328604 0.000139036 0.0194224 0.0132989
360 0.36 -0.0323192 -0.0651781 0.0328589 0.000139491 0.0194206 0.0132989
361 0.361 -0.0323174 -0.0651749 0.0328575 0.000139945 0.0194187 0.0132989
362 0.362 -0.0323156 -0.0651717 0.0328561 0.000140397 0.0194168 0.0132989
363 0.363 -0.0323139 -0.0651685 0.0328546 0.000140848 0.0194149 0.0132989
364 0.364 -0.0323121 -0.0651652 0.0328531 0.000141297 0.019413 0.0132989
365 0.365 -0.0323103 -0.065162 0.0328517 0.000141744 0.0194111 0.0132989
366 0.366 -0.0323086 -0.0651587 0.0328502 0.00014219 0.0194092 0.0132988
367 0.367 -0.0323068 -0.0651555 0.0328487 0.000142634 0.0194072 0.0132988
368 0.368 -0.032305 -0.0651522 0.0328472 0.000143076 0.0194053 0.0132988
369 0.369 -0.0323033 -0.0651489 0.0328457 0.000143516 0.0194034 0.0132988
370 0.37 -0.0323015 -0.0651456 0.0328442 0.000143955 0.0194015 0.0132987
371 0.371 -0.0322997 -0.0651424 0.0328426 0.000144392 0.0193995 0.0132987
372 0.372 -0.032298 -0.0651391 0.0328411 0.000144827 0.0193976 0.0132987
373 0.373 -0.0322962 -0.0651357 0.0328396 0.000145261 0.0193957 0.0132986
374 0.374 -0.0322944 -0.0651324 0.032838 0.000145693 0.0193937 0.0132986
375 0.375 -0.0322927 -0.0651291 0.0328364 0.000146123 0.0193918 0.0132985
376 0.376 -0.0322909 -0.0651258 0.0328349 0.000146551 0.0193898 0.0132985
377 0.377 -0.0322891 -0.0651224 0.0328333 0.000146977 0.0193879 0.0132984
378 0.378 -0.0322874 -0.0651191 0.0328317 0.000147402 0.0193859 0.0132984
379 0.379 -0.0322856 -0.0651157 0.0328301 0.000147825 0.019384 0.0132983
380 0.38 -0.0322838 -0.0651123 0.0328285 0.000148246 0.019382 0.0132982
381 0.381 -0.0322821 -0.065109 0.0328269 0.000148665 0.0193801 0.0132982
382 0.382 -0.0322803 -0.0651056 0.0328253 0.000149082 0.0193781 0.0132981
383 0.383 -0.0322786 -0.0651022 0.0328236 0.000149497 0.0193761 0.013298
384 0.384 -0.0322768 -0.0650988 0.032822 0.00014991 0.0193741 0.0132979
385 0.385 -0.032275 -0.0650954 0.0328203 0.000150322 0.0193722 0.0132978
386 0.386 -0.0322733 -0.065092 0.0328187 0.000150731 0.0193702 0.0132978
387 0.387 -0.0322715 -0.0650885 0.032817 0.000151139 0.0193682 0.0132977
388 0.388 -0.0322698 -0.0650851 0.0328153 0.000151544 0.0193662 0.0132976
389 0.389 -0.032268 -0.0650817 0.0328136 0.000151948 0.0193642 0.0132975
390 0.39 -0.0322662 -0.0650782 0.032812 0.00015235 0.0193622 0.0132974
391 0.391 -0.0322645 -0.0650747 0.0328103 0.000152749 0.0193602 0.0132973
392 0.392 -0.0322627 -0.0650713 0.0328085 0.000153147 0.0193582 0.0132972
393 0.393 -0.032261 -0.0650678 0.0328068 0.000153543 0.0193562 0.0132971
394 0.394 -0.0322592 -0.0650643 0.0328051 0.000153937 0.0193542 0.013297
395 0.395 -0.0322575 -0.0650608 0.0328034 0.000154328 0.0193522 0.0132968
396 0.396 -0.0322557 -0.0650573 0.0328016 0.000154718 0.0193502 0.0132967
397 0.397 -0.032254 -0.0650538 0.0327999 0.000155106 0.0193482 0.0132966
398 0.398 -0.0322522 -0.0650503 0.0327981 0.000155491 0.0193461 0.0132965
399 0.399 -0.0322505 -0.0650468 0.0327963 0.000155875 0.0193441 0.0132963
400 0.4 -0.0322487 -0.0650433 0.0327946 0.000156256 0.0193421 0.0132962
401 0.401 -0.0322469 -0.0650397 0.0327928 0.000156635 0.0193401 0.0132961
402 0.402 -0.0322452 -0.0650362 0.032791 0.000157012 0.019338 0.0132959
403 0.403 -0.0322434 -0.0650326 0.0327892 0.000157388 0.019336 0.0132958
404 0.404 -0.0322417 -0.065029 0.0327874 0.00015776 0.0193339 0.0132956
405 0.405 -0.0322399 -0.0650255 0.0327855 0.000158131 0.0193319 0.0132955
406 0.406 -0.0322382 -0.0650219 0.0327837 0.0001585 0.0193299 0.0132953
407 0.407 -0.0322364 -0.0650183 0.0327819 0.000158867 0.0193278 0.0132952
408 0.408 -0.0322347 -0.0650147 0.03278 0.000159231 0.0193258 0.013295
409 0.409 -0.032233 -0.0650111 0.0327782 0.000159593 0.0193237 0.0132949
410 0.41 -0.0322312 -0.0650075 0.0327763 0.000159953 0.0193216 0.0132947
411 0.411 -0.0322295 -0.0650039 0.0327744 0.000160311 0.0193196 0.0132945
412 0.412 -0.0322277 -0.0650003 0.0327725 0.000160667 0.0193175 0.0132944
413 0.413 -0.032226 -0.0649966 0.0327707 0.00016102 0.0193154 0.0132942
414 0.414 -0.0322242 -0.064993 0.0327688 0.000161371 0.0193134 0.013294
415 0.415 -0.0322225 -0.0649893 0.0327669 0.00016172 0.0193113 0.0132938
416 0.416 -0.0322207 -0.0649857 0.0327649 0.000162067 0.0193092 0.0132936
417 0.417 -0.032219 -0.064982 0.032763 0.000162411 0.0193072 0.0132934
418 0.418 -0.0322172 -0.0649783 0.0327611 0.000162754 0.0193051 0.0132933
419 0.419 -0.0322155 -0.0649746 0.0327591 0.000163093 0.019303 0.0132931
420 0.42 -0.0322138 -0.064971 0.0327572 0.000163431 0.0193009 0.0132929
421 0.421 -0.032212 -0.0649673 0.0327552 0.000163767 0.0192988 0.0132927
422 0.422 -0.0322103 -0.0649636 0.0327533 0.0001641 0.0192967 0.0132925
423 0.423 -0.0322085 -0.0649598 0.0327513 0.00016443 0.0192946 0.0132922
424 0.424 -0.0322068 -0.0649561 0.0327493 0.000164759 0.0192925 0.013292
425 0.425 -0.0322051 -0.0649524 0.0327473 0.000165085 0.0192904 0.0132918
426 0.426 -0.0322033 -0.0649487 0.0327453 0.000165409 0.0192883 0.0132916
427 0.427 -0.0322016 -0.0649449 0.0327433 0.00016573 0.0192862 0.0132914
428 0.428 -0.0321998 -0.0649412 0.0327413 0.00016605 0.0192841 0.0132911
429 0.429 -0.0321981 -0.0649374 0.0327393 0.000166366 0.019282 0.0132909
430 0.43 -0.0321964 -0.0649337 0.0327373 0.000166681 0.0192799 0.0132907
431 0.431 -0.0321946 -0.0649299 0.0327352 0.000166993 0.0192778 0.0132904
432 0.432 -0.0321929 -0.0649261 0.0327332 0.000167303 0.0192757 0.0132902
433 0.433 -0.0321912 -0.0649223 0.0327312 0.00016761 0.0192736 0.01329
434 0.434 -0.0321894 -0.0649185 0.0327291 0.000167915 0.0192715 0.0132897
435 0.435 -0.0321877 -0.0649147 0.032727 0.000168217 0.0192693 0.0132895
436 0.436 -0.032186 -0.0649109 0.032725 0.000168518 0.0192672 0.0132892
437 0.437 -0.0321842 -0.0649071 0.0327229 0.000168815 0.0192651 0.013289
438 0.438 -0.0321825 -0.0649033 0.0327208 0.000169111 0.019263 0.0132887
439 0.439 -0.0321808 -0.0648994 0.0327187 0.000169404 0.0192608 0.0132884
440 0.44 -0.032179 -0.0648956 0.0327166 0.000169694 0.0192587 0.0132882
441 0.441 -0.0321773 -0.0648917 0.0327145 0.000169982 0.0192566 0.0132879
442 0.442 -0.0321756 -0.0648879 0.0327123 0.000170268 0.0192544 0.0132876
443 0.443 -0.0321738 -0.064884 0.0327102 0.000170551 0.0192523 0.0132874
444 0.444 -0.0321721 -0.0648802 0.0327081 0.000170831 0.0192502 0.0132871
445 0.445 -0.0321704 -0.0648763 0.0327059 0.000171109 0.019248 0.0132868
446 0.446 -0.0321686 -0.0648724 0.0327038 0.000171385 0.0192459 0.0132865
447 0.447 -0.0321669 -0.0648685 0.0327016 0.000171658 0.0192437 0.0132862
448 0.448 -0.0321652 -0.0648646 0.0326994 0.000171929 0.0192416 0.0132859
449 0.449 -0.0321635 -0.0648607 0.0326973 0.000172197 0.0192394 0.0132856
450 0.45 -0.0321617 -0.0648568 0.0326951 0.000172463 0.0192373 0.0132853
451 0.451 -0.03216 -0.0648529 0.0326929 0.000172726 0.0192351 0.013285
452 0.452 -0.0321583 -0.064849 0.0326907 0.000172987 0.019233 0.0132847
453 0.453 -0.0321566 -0.064845 0.0326885 0.000173245 0.0192308 0.0132844
454 0.454 -0.0321548 -0.0648411 0.0326863 0.000173501 0.0192286 0.0132841
455 0.455 -0.0321531 -0.0648372 0.032684 0.000173754 0.0192265 0.0132838
456 0.456 -0.0321514 -0.0648332 0.0326818 0.000174005 0.0192243 0.0132835
457 0.457 -0.0321497 -0.0648292 0.0326796 0.000174253 0.0192222 0.0132831
458 0.458 -0.032148 -0.0648253 0.0326773 0.000174498 0.01922 0.0132828
459 0.459 -0.0321462 -0.0648213 0.0326751 0.000174741 0.0192178 0.0132825
460 0.46 -0.0321445 -0.0648173 0.0326728 0.000174982 0.0192157 0.0132822
461 0.461 -0.0321428 -0.0648133 0.0326705 0.00017522 0.0192135 0.0132818
462 0.462 -0.0321411 -0.0648093 0.0326683 0.000175455 0.0192113 0.0132815
463 0.463 -0.0321394 -0.0648053 0.032666 0.000175688 0.0192091 0.0132812
464 0.464 -0.0321376 -0.0648013 0.0326637 0.000175918 0.019207 0.0132808
465 0.465 -0.0321359 -0.0647973 0.0326614 0.000176146 0.0192048 0.0132805
466 0.466 -0.0321342 -0.0647933 0.0326591 0.000176371 0.0192026 0.0132801
467 0.467 -0.0321325 -0.0647893 0.0326568 0.000176593 0.0192004 0.0132798
468 0.468 -0.0321308 -0.0647852 0.0326545 0.000176813 0.0191983 0.0132794
469 0.469 -0.0321291 -0.0647812 0.0326521 0.00017703 0.0191961 0.013279
470 0.47 -0.0321273 -0.0647772 0.0326498 0.000177245 0.0191939 0.0132787
471 0.471 -0.0321256 -0.0647731 0.0326475 0.000177457 0.0191917 0.0132783
472 0.472 -0.0321239 -0.064769 0.0326451 0.000177666 0.0191895 0.0132779
473 0.473 -0.0321222 -0.064765 0.0326428 0.000177873 0.0191873 0.0132776
474 0.474 -0.0321205 -0.0647609 0.0326404 0.000178077 0.0191852 0.0132772
475 0.475 -0.0321188 -0.0647568 0.032638 0.000178279 0.019183 0.0132768
476 0.476 -0.0321171 -0.0647527 0.0326357 0.000178478 0.0191808 0.0132764
477 0.477 -0.0321153 -0.0647486 0.0326333 0.000178674 0.0191786 0.013276
478 0.478 -0.0321136 -0.0647445 0.0326309 0.000178868 0.0191764 0.0132756
479 0.479 -0.0321119 -0.0647404 0.0326285 0.000179059 0.0191742 0.0132752
480 0.48 -0.0321102 -0.0647363 0.0326261 0.000179248 0.019172 0.0132749
481 0.481 -0.0321085 -0.0647322 0.0326237 0.000179433 0.0191698 0.0132745
482 0.482 -0.0321068 -0.0647281 0.0326213 0.000179617 0.0191676 0.013274
483 0.483 -0.0321051 -0.064724 0.0326189 0.000179797 0.0191654 0.0132736
484 0.484 -0.0321034 -0.0647198 0.0326164 0.000179975 0.0191632 0.0132732
485 0.485 -0.0321017 -0.0647157 0.032614 0.00018015 0.019161 0.0132728
486 0.486 -0.0321 -0.0647115 0.0326116 0.000180323 0.0191588 0.0132724
487 0.487 -0.0320983 -0.0647074 0.0326091 0.000180493 0.0191566 0.013272
488 0.488 -0.0320966 -0.0647032 0.0326067 0.00018066 0.0191544 0.0132716
489 0.489 -0.0320949 -0.0646991 0.0326042 0.000180825 0.0191522 0.0132711
490 0.49 -0.0320932 -0.0646949 0.0326017 0.000180987 0.01915 0.0132707
491 0.491 -0.0320915 -0.0646907 0.0325993 0.000181146 0.0191478 0.0132703
492 0.492 -0.0320897 -0.0646865 0.0325968 0.000181302 0.0191456 0.0132698
493 0.493 -0.032088 -0.0646823 0.0325943 0.000181456 0.0191434 0.0132694
494 0.494 -0.0320863 -0.0646781 0.0325918 0.000181608 0.0191412 0.013269
495 0.495 -0.0320846 -0.0646739 0.0325893 0.000181756 0.019139 0.0132685
496 0.496 -0.0320829 -0.0646697 0.0325868 0.000181902 0.0191368 0.0132681
497 0.497 -0.0320812 -0.0646655 0.0325843 0.000182046 0.0191346 0.0132676
498 0.498 -0.0320795 -0.0646613 0.0325818 0.000182186 0.0191324 0.0132672
499 0.499 -0.0320778 -0.0646571 0.0325792 0.000182324 0.0191302 0.0132667
500 0.5 -0.0320761 -0.0646528 0.0325767 0.000182459 0.019128 0.0132663
501 0.501 -0.0320745 -0.0646486 0.0325742 0.000182592 0.0191258 0.0132658
502 0.502 -0.0320728 -0.0646444 0.0325716 0.000182722 0.0191236 0.0132653
503 0.503 -0.0320711 -0.0646401 0.0325691 0.000182849 0.0191214 0.0132649
504 0.504 -0.0320694 -0.0646359 0.0325665 0.000182974 0.0191191 0.0132644
505 0.505 -0.0320677 -0.0646316 0.0325639 0.000183095 0.0191169 0.0132639
506 0.506 -0.032066 -0.0646274 0.0325614 0.000183215 0.0191147 0.0132634
507 0.507 -0.0320643 -0.0646231 0.0325588 0.000183331 0.0191125 0.013263
508 0.508 -0.0320626 -0.0646188 0.0325562 0.000183445 0.0191103 0.0132625
509 0.509 -0.0320609 -0.0646145 0.0325536 0.000183556 0.0191081 0.013262
510 0.51 -0.0320592 -0.0646102 0.032551 0.000183664 0.0191059 0.0132615
511 0.511 -0.0320575 -0.064606 0.0325484 0.00018377 0.0191037 0.013261
512 0.512 -0.0320558 -0.0646017 0.0325458 0.000183873 0.0191015 0.0132605
513 0.513 -0.0320541 -0.0645974 0.0325432 0.000183974 0.0190993 0.01326
514 0.514 -0.0320524 -0.0645931 0.0325406 0.000184071 0.019097 0.0132595
515 0.515 -0.0320508 -0.0645887 0.032538 0.000184166 0.0190948 0.013259
516 0.516 -0.0320491 -0.0645844 0.0325354 0.000184259 0.0190926 0.0132585
517 0.517 -0.0320474 -0.0645801 0.0325327 0.000184348 0.0190904 0.013258
518 0.518 -0.0320457 -0.0645758 0.0325301 0.000184435 0.0190882 0.0132575
519 0.519 -0.032044 -0.0645715 0.0325275 0.00018452 0.019086 0.0132569
520 0.52 -0.0320423 -0.0645671 0.0325248 0.000184601 0.0190838 0.0132564
521 0.521 -0.0320406 -0.0645628 0.0325221 0.00018468 0.0190816 0.0132559
522 0.522 -0.0320389 -0.0645584 0.0325195 0.000184756 0.0190794 0.0132554
523 0.523 -0.0320373 -0.0645541 0.0325168 0.00018483 0.0190772 0.0132548
524 0.524 -0.0320356 -0.0645497 0.0325141 0.000184901 0.019075 0.0132543
525 0.525 -0.0320339 -0.0645454 0.0325115 0.000184969 0.0190727 0.0132538
526 0.526 -0.0320322 -0.064541 0.0325088 0.000185035 0.0190705 0.0132532
527 0.527 -0.0320305 -0.0645366 0.0325061 0.000185097 0.0190683 0.0132527
528 0.528 -0.0320288 -0.0645323 0.0325034 0.000185158 0.0190661 0.0132521
529 0.529 -0.0320272 -0.0645279 0.0325007 0.000185215 0.0190639 0.0132516
530 0.53 -0.0320255 -0.0645235 0.032498 0.00018527 0.0190617 0.013251
531 0.531 -0.0320238 -0.0645191 0.0324953 0.000185322 0.0190595 0.0132505
532 0.532 -0.0320221 -0.0645147 0.0324926 0.000185372 0.0190573 0.0132499
533 0.533 -0.0320204 -0.0645103 0.0324899 0.000185418 0.0190551 0.0132494
534 0.534 -0.0320188 -0.0645059 0.0324871 0.000185463 0.0190529 0.0132488
535 0.535 -0.0320171 -0.0645015 0.0324844 0.000185504 0.0190507 0.0132482
536 0.536 -0.0320154 -0.0644971 0.0324817 0.000185543 0.0190485 0.0132477
537 0.537 -0.0320137 -0.0644927 0.0324789 0.000185579 0.0190463 0.0132471
538 0.538 -0.0320121 -0.0644883 0.0324762 0.000185613 0.0190441 0.0132465
539 0.539 -0.0320104 -0.0644838 0.0324735 0.000185644 0.0190419 0.0132459
540 0.54 -0.0320087 -0.0644794 0.0324707 0.000185672 0.0190397 0.0132454
541 0.541 -0.032007 -0.064475 0.0324679 0.000185698 0.0190375 0.0132448
542 0.542 -0.0320054 -0.0644705 0.0324652 0.00018572 0.0190353 0.0132442
543 0.543 -0.0320037 -0.0644661 0.0324624 0.000185741 0.0190331 0.0132436
544 0.544 -0.032002 -0.0644617 0.0324596 0.000185758 0.0190309 0.013243
545 0.545 -0.0320003 -0.0644572 0.0324569 0.000185773 0.0190287 0.0132424
546 0.546 -0.0319987 -0.0644528 0.0324541 0.000185786 0.0190265 0.0132418
547 0.547 -0.031997 -0.0644483 0.0324513 0.000185796 0.0190243 0.0132412
548 0.548 -0.0319953 -0.0644438 0.0324485 0.000185803 0.0190221 0.0132406
549 0.549 -0.0319937 -0.0644394 0.0324457 0.000185807 0.0190199 0.01324
550 0.55 -0.031992 -0.0644349 0.0324429 0.000185809 0.0190177 0.0132394
551 0.551 -0.0319903 -0.0644304 0.0324401 0.000185809 0.0190155 0.0132388
552 0.552 -0.0319887 -0.064426 0.0324373 0.000185805 0.0190133 0.0132382
553 0.553 -0.031987 -0.0644215 0.0324345 0.000185799 0.0190111 0.0132375
554 0.554 -0.0319853 -0.064417 0.0324317 0.000185791 0.0190089 0.0132369
555 0.555 -0.0319837 -0.0644125 0.0324288 0.00018578 0.0190068 0.0132363
556 0.556 -0.031982 -0.064408 0.032426 0.000185766 0.0190046 0.0132357
557 0.557 -0.0319803 -0.0644035 0.0324232 0.00018575 0.0190024 0.013235
558 0.558 -0.0319787 -0.064399 0.0324203 0.000185731 0.0190002 0.0132344
559 0.559 -0.031977 -0.0643945 0.0324175 0.000185709 0.018998 0.0132338
560 0.56 -0.0319753 -0.06439 0.0324147 0.000185685 0.0189958 0.0132331
561 0.561 -0.0319737 -0.0643855 0.0324118 0.000185658 0.0189937 0.0132325
562 0.562 -0.031972 -0.064381 0.032409 0.000185629 0.0189915 0.0132319
563 0.563 -0.0319704 -0.0643765 0.0324061 0.000185597 0.0189893 0.0132312
564 0.564 -0.0319687 -0.0643719 0.0324032 0.000185563 0.0189871 0.0132306
565 0.565 -0.031967 -0.0643674 0.0324004 0.000185526 0.018985 0.0132299
566 0.566 -0.0319654 -0.0643629 0.0323975 0.000185487 0.0189828 0.0132293
567 0.567 -0.0319637 -0.0643584 0.0323946 0.000185445 0.0189806 0.0132286
568 0.568 -0.0319621 -0.0643538 0.0323918 0.0001854 0.0189784 0.0132279
569 0.569 -0.0319604 -0.0643493 0.0323889 0.000185353 0.0189763 0.0132273
570 0.57 -0.0319587 -0.0643448 0.032386 0.000185303 0.0189741 0.0132266
571 0.571 -0.0319571 -0.0643402 0.0323831 0.000185251 0.0189719 0.0132259
572 0.572 -0.0319554 -0.0643357 0.0323802 0.000185196 0.0189698 0.0132253
573 0.573 -0.0319538 -0.0643311 0.0323773 0.000185139 0.0189676 0.0132246
574 0.574 -0.0319521 -0.0643266 0.0323744 0.000185079 0.0189654 0.0132239
575 0.575 -0.0319505 -0.064322 0.0323715 0.000185017 0.0189633 0.0132232
576 0.576 -0.0319488 -0.0643175 0.0323686 0.000184952 0.0189611 0.0132226
577 0.577 -0.0319472 -0.0643129 0.0323657 0.000184885 0.018959 0.0132219
578 0.578 -0.0319455 -0.0643083 0.0323628 0.000184815 0.0189568 0.0132212
579 0.579 -0.0319439 -0.0643038 0.0323599 0.000184743 0.0189547 0.0132205
580 0.58 -0.0319422 -0.0642992 0.032357 0.000184668 0.0189525 0.0132198
581 0.581 -0.0319406 -0.0642946 0.0323541 0.000184591 0.0189504 0.0132191
582 0.582 -0.0319389 -0.0642901 0.0323511 0.000184511 0.0189482 0.0132184
583 0.583 -0.0319373 -0.0642855 0.0323482 0.000184429 0.0189461 0.0132177
584 0.584 -0.0319356 -0.0642809 0.0323453 0.000184345 0.0189439 0.013217
585 0.585 -0.031934 -0.0642763 0.0323424 0.000184258 0.0189418 0.0132163
586 0.586 -0.0319323 -0.0642717 0.0323394 0.000184168 0.0189397 0.0132156
587 0.587 -0.0319307 -0.0642671 0.0323365 0.000184076 0.0189375 0.0132149
588 0.588 -0.031929 -0.0642626 0.0323335 0.000183982 0.0189354 0.0132142
589 0.589 -0.0319274 -0.064258 0.0323306 0.000183885 0.0189332 0.0132134
590 0.59 -0.0319257 -0.0642534 0.0323276 0.000183786 0.0189311 0.0132127
591 0.591 -0.0319241 -0.0642488 0.0323247 0.000183684 0.018929 0.013212
592 0.592 -0.0319224 -0.0642442 0.0323217 0.00018358 0.0189269 0.0132113
593 0.593 -0.0319208 -0.0642396 0.0323188 0.000183474 0.0189247 0.0132106
594 0.594 -0.0319192 -0.064235 0.0323158 0.000183365 0.0189226 0.0132098
595 0.595 -0.0319175 -0.0642304 0.0323128 0.000183254 0.0189205 0.0132091
596 0.596 -0.0319159 -0.0642258 0.0323099 0.00018314 0.0189184 0.0132084
597 0.597 -0.0319142 -0.0642211 0.0323069 0.000183024 0.0189163 0.0132076
598 0.598 -0.0319126 -0.0642165 0.0323039 0.000182906 0.0189141 0.0132069
599 0.599 -0.031911 -0.0642119 0.032301 0.000182785 0.018912 0.0132061
600 0.6 -0.0319093 -0.0642073 0.032298 0.000182662 0.0189099 0.0132054
601 0.601 -0.0319077 -0.0642027 0.032295 0.000182537 0.0189078 0.0132047
602 0.602 -0.031906 -0.0641981 0.032292 0.000182409 0.0189057 0.0132039
603 0.603 -0.0319044 -0.0641934 0.032289 0.000182279 0.0189036 0.0132032
604 0.604 -0.0319028 -0.0641888 0.032286 0.000182147 0.0189015 0.0132024
605 0.605 -0.0319011 -0.0641842 0.0322831 0.000182012 0.0188994 0.0132016
606 0.606 -0.0318995 -0.0641796 0.0322801 0.000181875 0.0188973 0.0132009
607 0.607 -0.0318979 -0.0641749 0.0322771 0.000181736 0.0188952 0.0132001
608 0.608 -0.0318962 -0.0641703 0.0322741 0.000181594 0.0188931 0.0131994
609 0.609 -0.0318946 -0.0641657 0.0322711 0.00018145 0.018891 0.0131986
610 0.61 -0.031893 -0.064161 0.0322681 0.000181304 0.0188889 0.0131978
611 0.611 -0.0318913 -0.0641564 0.0322651 0.000181156 0.0188869 0.013197
612 0.612 -0.0318897 -0.0641518 0.0322621 0.000181005 0.0188848 0.0131963
613 0.613 -0.0318881 -0.0641471 0.0322591 0.000180852 0.0188827 0.0131955
614 0.614 -0.0318864 -0.0641425 0.032256 0.000180697 0.0188806 0.0131947
615 0.615 -0.0318848 -0.0641378 0.032253 0.00018054 0.0188786 0.0131939
